cell_id;min_lat;min_lon;max_lat;max_lon;line;column;matrix_id
263;28,19;120,48;29,37;122,52;8;23;horizontal_shift
264;28,19;122,52;29,37;124,56;8;24;horizontal_shift
265;28,19;124,56;29,37;126,6;8;25;horizontal_shift
266;28,19;126,6;29,37;128,64;8;26;horizontal_shift
267;28,19;128,64;29,37;130,68;8;27;horizontal_shift
268;28,19;130,68;29,37;132,72;8;28;horizontal_shift
269;28,19;132,72;29,37;134,76;8;29;horizontal_shift
270;29,37;73,5577;30,55;75,6;9;0;horizontal_shift
271;29,37;75,6;30,55;77,64;9;1;horizontal_shift
272;29,37;77,64;30,55;79,68;9;2;horizontal_shift
273;29,37;79,68;30,55;81,72;9;3;horizontal_shift
274;29,37;81,72;30,55;83,76;9;4;horizontal_shift
275;29,37;83,76;30,55;85,8;9;5;horizontal_shift
276;29,37;85,8;30,55;87,84;9;6;horizontal_shift
277;29,37;87,84;30,55;89,88;9;7;horizontal_shift
278;29,37;89,88;30,55;91,92;9;8;horizontal_shift
279;29,37;91,92;30,55;93,96;9;9;horizontal_shift
280;29,37;93,96;30,55;96,0;9;10;horizontal_shift
281;29,37;96,0;30,55;98,04;9;11;horizontal_shift
282;29,37;98,04;30,55;100,08;9;12;horizontal_shift
283;29,37;100,08;30,55;102,12;9;13;horizontal_shift
284;29,37;102,12;30,55;104,16;9;14;horizontal_shift
285;29,37;104,16;30,55;106,2;9;15;horizontal_shift
286;29,37;106,2;30,55;108,24;9;16;horizontal_shift
287;29,37;108,24;30,55;110,28;9;17;horizontal_shift
288;29,37;110,28;30,55;112,32;9;18;horizontal_shift
289;29,37;112,32;30,55;114,36;9;19;horizontal_shift
290;29,37;114,36;30,55;116,4;9;20;horizontal_shift
291;29,37;116,4;30,55;118,44;9;21;horizontal_shift
292;29,37;118,44;30,55;120,48;9;22;horizontal_shift
293;29,37;120,48;30,55;122,52;9;23;horizontal_shift
294;29,37;122,52;30,55;124,56;9;24;horizontal_shift
295;29,37;124,56;30,55;126,6;9;25;horizontal_shift
296;29,37;126,6;30,55;128,64;9;26;horizontal_shift
297;29,37;128,64;30,55;130,68;9;27;horizontal_shift
298;29,37;130,68;30,55;132,72;9;28;horizontal_shift
299;29,37;132,72;30,55;134,76;9;29;horizontal_shift
300;30,55;73,5577;31,73;75,6;10;0;horizontal_shift
301;30,55;75,6;31,73;77,64;10;1;horizontal_shift
302;30,55;77,64;31,73;79,68;10;2;horizontal_shift
303;30,55;79,68;31,73;81,72;10;3;horizontal_shift
304;30,55;81,72;31,73;83,76;10;4;horizontal_shift
305;30,55;83,76;31,73;85,8;10;5;horizontal_shift
306;30,55;85,8;31,73;87,84;10;6;horizontal_shift
307;30,55;87,84;31,73;89,88;10;7;horizontal_shift
308;30,55;89,88;31,73;91,92;10;8;horizontal_shift
309;30,55;91,92;31,73;93,96;10;9;horizontal_shift
310;30,55;93,96;31,73;96,0;10;10;horizontal_shift
311;30,55;96,0;31,73;98,04;10;11;horizontal_shift
312;30,55;98,04;31,73;100,08;10;12;horizontal_shift
313;30,55;100,08;31,73;102,12;10;13;horizontal_shift
314;30,55;102,12;31,73;104,16;10;14;horizontal_shift
315;30,55;104,16;31,73;106,2;10;15;horizontal_shift
316;30,55;106,2;31,73;108,24;10;16;horizontal_shift
317;30,55;108,24;31,73;110,28;10;17;horizontal_shift
318;30,55;110,28;31,73;112,32;10;18;horizontal_shift
319;30,55;112,32;31,73;114,36;10;19;horizontal_shift
320;30,55;114,36;31,73;116,4;10;20;horizontal_shift
321;30,55;116,4;31,73;118,44;10;21;horizontal_shift
322;30,55;118,44;31,73;120,48;10;22;horizontal_shift
323;30,55;120,48;31,73;122,52;10;23;horizontal_shift
324;30,55;122,52;31,73;124,56;10;24;horizontal_shift
325;30,55;124,56;31,73;126,6;10;25;horizontal_shift
326;30,55;126,6;31,73;128,64;10;26;horizontal_shift
327;30,55;128,64;31,73;130,68;10;27;horizontal_shift
328;30,55;130,68;31,73;132,72;10;28;horizontal_shift
329;30,55;132,72;31,73;134,76;10;29;horizontal_shift
330;31,73;73,5577;32,91;75,6;11;0;horizontal_shift
331;31,73;75,6;32,91;77,64;11;1;horizontal_shift
332;31,73;77,64;32,91;79,68;11;2;horizontal_shift
333;31,73;79,68;32,91;81,72;11;3;horizontal_shift
334;31,73;81,72;32,91;83,76;11;4;horizontal_shift
335;31,73;83,76;32,91;85,8;11;5;horizontal_shift
336;31,73;85,8;32,91;87,84;11;6;horizontal_shift
337;31,73;87,84;32,91;89,88;11;7;horizontal_shift
338;31,73;89,88;32,91;91,92;11;8;horizontal_shift
339;31,73;91,92;32,91;93,96;11;9;horizontal_shift
340;31,73;93,96;32,91;96,0;11;10;horizontal_shift
341;31,73;96,0;32,91;98,04;11;11;horizontal_shift
342;31,73;98,04;32,91;100,08;11;12;horizontal_shift
343;31,73;100,08;32,91;102,12;11;13;horizontal_shift
344;31,73;102,12;32,91;104,16;11;14;horizontal_shift
345;31,73;104,16;32,91;106,2;11;15;horizontal_shift
346;31,73;106,2;32,91;108,24;11;16;horizontal_shift
347;31,73;108,24;32,91;110,28;11;17;horizontal_shift
348;31,73;110,28;32,91;112,32;11;18;horizontal_shift
349;31,73;112,32;32,91;114,36;11;19;horizontal_shift
350;31,73;114,36;32,91;116,4;11;20;horizontal_shift
351;31,73;116,4;32,91;118,44;11;21;horizontal_shift
352;31,73;118,44;32,91;120,48;11;22;horizontal_shift
353;31,73;120,48;32,91;122,52;11;23;horizontal_shift
354;31,73;122,52;32,91;124,56;11;24;horizontal_shift
355;31,73;124,56;32,91;126,6;11;25;horizontal_shift
356;31,73;126,6;32,91;128,64;11;26;horizontal_shift
357;31,73;128,64;32,91;130,68;11;27;horizontal_shift
358;31,73;130,68;32,91;132,72;11;28;horizontal_shift
359;31,73;132,72;32,91;134,76;11;29;horizontal_shift
360;32,91;73,5577;34,09;75,6;12;0;horizontal_shift
361;32,91;75,6;34,09;77,64;12;1;horizontal_shift
362;32,91;77,64;34,09;79,68;12;2;horizontal_shift
363;32,91;79,68;34,09;81,72;12;3;horizontal_shift
364;32,91;81,72;34,09;83,76;12;4;horizontal_shift
365;32,91;83,76;34,09;85,8;12;5;horizontal_shift
366;32,91;85,8;34,09;87,84;12;6;horizontal_shift
367;32,91;87,84;34,09;89,88;12;7;horizontal_shift
368;32,91;89,88;34,09;91,92;12;8;horizontal_shift
369;32,91;91,92;34,09;93,96;12;9;horizontal_shift
370;32,91;93,96;34,09;96,0;12;10;horizontal_shift
371;32,91;96,0;34,09;98,04;12;11;horizontal_shift
372;32,91;98,04;34,09;100,08;12;12;horizontal_shift
373;32,91;100,08;34,09;102,12;12;13;horizontal_shift
374;32,91;102,12;34,09;104,16;12;14;horizontal_shift
375;32,91;104,16;34,09;106,2;12;15;horizontal_shift
376;32,91;106,2;34,09;108,24;12;16;horizontal_shift
377;32,91;108,24;34,09;110,28;12;17;horizontal_shift
378;32,91;110,28;34,09;112,32;12;18;horizontal_shift
379;32,91;112,32;34,09;114,36;12;19;horizontal_shift
380;32,91;114,36;34,09;116,4;12;20;horizontal_shift
381;32,91;116,4;34,09;118,44;12;21;horizontal_shift
382;32,91;118,44;34,09;120,48;12;22;horizontal_shift
383;32,91;120,48;34,09;122,52;12;23;horizontal_shift
384;32,91;122,52;34,09;124,56;12;24;horizontal_shift
385;32,91;124,56;34,09;126,6;12;25;horizontal_shift
386;32,91;126,6;34,09;128,64;12;26;horizontal_shift
387;32,91;128,64;34,09;130,68;12;27;horizontal_shift
388;32,91;130,68;34,09;132,72;12;28;horizontal_shift
389;32,91;132,72;34,09;134,76;12;29;horizontal_shift
390;34,09;73,5577;35,27;75,6;13;0;horizontal_shift
391;34,09;75,6;35,27;77,64;13;1;horizontal_shift
392;34,09;77,64;35,27;79,68;13;2;horizontal_shift
393;34,09;79,68;35,27;81,72;13;3;horizontal_shift
394;34,09;81,72;35,27;83,76;13;4;horizontal_shift
395;34,09;83,76;35,27;85,8;13;5;horizontal_shift
396;34,09;85,8;35,27;87,84;13;6;horizontal_shift
397;34,09;87,84;35,27;89,88;13;7;horizontal_shift
398;34,09;89,88;35,27;91,92;13;8;horizontal_shift
399;34,09;91,92;35,27;93,96;13;9;horizontal_shift
400;34,09;93,96;35,27;96,0;13;10;horizontal_shift
401;34,09;96,0;35,27;98,04;13;11;horizontal_shift
402;34,09;98,04;35,27;100,08;13;12;horizontal_shift
403;34,09;100,08;35,27;102,12;13;13;horizontal_shift
404;34,09;102,12;35,27;104,16;13;14;horizontal_shift
405;34,09;104,16;35,27;106,2;13;15;horizontal_shift
406;34,09;106,2;35,27;108,24;13;16;horizontal_shift
407;34,09;108,24;35,27;110,28;13;17;horizontal_shift
408;34,09;110,28;35,27;112,32;13;18;horizontal_shift
409;34,09;112,32;35,27;114,36;13;19;horizontal_shift
410;34,09;114,36;35,27;116,4;13;20;horizontal_shift
411;34,09;116,4;35,27;118,44;13;21;horizontal_shift
412;34,09;118,44;35,27;120,48;13;22;horizontal_shift
413;34,09;120,48;35,27;122,52;13;23;horizontal_shift
414;34,09;122,52;35,27;124,56;13;24;horizontal_shift
415;34,09;124,56;35,27;126,6;13;25;horizontal_shift
416;34,09;126,6;35,27;128,64;13;26;horizontal_shift
417;34,09;128,64;35,27;130,68;13;27;horizontal_shift
418;34,09;130,68;35,27;132,72;13;28;horizontal_shift
419;34,09;132,72;35,27;134,76;13;29;horizontal_shift
420;35,27;73,5577;36,45;75,6;14;0;horizontal_shift
421;35,27;75,6;36,45;77,64;14;1;horizontal_shift
422;35,27;77,64;36,45;79,68;14;2;horizontal_shift
423;35,27;79,68;36,45;81,72;14;3;horizontal_shift
424;35,27;81,72;36,45;83,76;14;4;horizontal_shift
425;35,27;83,76;36,45;85,8;14;5;horizontal_shift
426;35,27;85,8;36,45;87,84;14;6;horizontal_shift
427;35,27;87,84;36,45;89,88;14;7;horizontal_shift
428;35,27;89,88;36,45;91,92;14;8;horizontal_shift
429;35,27;91,92;36,45;93,96;14;9;horizontal_shift
430;35,27;93,96;36,45;96,0;14;10;horizontal_shift
431;35,27;96,0;36,45;98,04;14;11;horizontal_shift
432;35,27;98,04;36,45;100,08;14;12;horizontal_shift
433;35,27;100,08;36,45;102,12;14;13;horizontal_shift
434;35,27;102,12;36,45;104,16;14;14;horizontal_shift
435;35,27;104,16;36,45;106,2;14;15;horizontal_shift
436;35,27;106,2;36,45;108,24;14;16;horizontal_shift
437;35,27;108,24;36,45;110,28;14;17;horizontal_shift
438;35,27;110,28;36,45;112,32;14;18;horizontal_shift
439;35,27;112,32;36,45;114,36;14;19;horizontal_shift
440;35,27;114,36;36,45;116,4;14;20;horizontal_shift
441;35,27;116,4;36,45;118,44;14;21;horizontal_shift
442;35,27;118,44;36,45;120,48;14;22;horizontal_shift
443;35,27;120,48;36,45;122,52;14;23;horizontal_shift
444;35,27;122,52;36,45;124,56;14;24;horizontal_shift
445;35,27;124,56;36,45;126,6;14;25;horizontal_shift
446;35,27;126,6;36,45;128,64;14;26;horizontal_shift
447;35,27;128,64;36,45;130,68;14;27;horizontal_shift
448;35,27;130,68;36,45;132,72;14;28;horizontal_shift
449;35,27;132,72;36,45;134,76;14;29;horizontal_shift
450;36,45;73,5577;37,63;75,6;15;0;horizontal_shift
451;36,45;75,6;37,63;77,64;15;1;horizontal_shift
452;36,45;77,64;37,63;79,68;15;2;horizontal_shift
453;36,45;79,68;37,63;81,72;15;3;horizontal_shift
454;36,45;81,72;37,63;83,76;15;4;horizontal_shift
455;36,45;83,76;37,63;85,8;15;5;horizontal_shift
456;36,45;85,8;37,63;87,84;15;6;horizontal_shift
457;36,45;87,84;37,63;89,88;15;7;horizontal_shift
458;36,45;89,88;37,63;91,92;15;8;horizontal_shift
459;36,45;91,92;37,63;93,96;15;9;horizontal_shift
460;36,45;93,96;37,63;96,0;15;10;horizontal_shift
